ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,Salary
1123174,m,01-08-1991,,state board,2009,71,state board,8287,2,B.Tech/B.E.,computer science & engineering,68,8287,1,West Bengal,2017,510,370,430,0.356536488,305,290000
1163951,m,22-07-1991,,state board,2009,68,state board,315,2,B.Tech/B.E.,computer science & engineering,74,315,1,Karnataka,2013,465,545,520,0.744758354,595,300000
994256,m,13-12-1991,74,state board,2009,78,state board,10389,2,B.Tech/B.E.,electronics & telecommunications,73.72,10389,0,Madhya Pradesh,2013,405,470,585,0.783303537,505,340000
353733,f,26-09-1991,79.8,upboard,2007,71,upboard,429,2,B.Tech/B.E.,computer engineering,78.8,429,0,Uttar Pradesh,2012,595,585,445,0.765673581,485,145000
1089599,m,03-12-1990,86,gujarat state board,2008,64,state board,9564,2,B.Tech/B.E.,information technology,61.17,9564,0,Gujarat,2013,665,545,415,0.911395278,405,250000
662991,m,18-07-1989,74,cbse,2006,64,state board,405,2,B.Tech/B.E.,information technology,76,405,0,Uttar Pradesh,2011,510,400,324,-1,-1,215000
606364,m,10-11-1991,74,cbse,2008,68,cbse,7547,2,B.Tech/B.E.,computer engineering,69.15,7547,0,Haryana,2012,485,580,530,0.670743151,455,180000
352449,m,05-10-1990,81.86,0,2008,67.74,0,8148,2,B.Tech/B.E.,electronics & telecommunications,72.22,8148,0,Maharashtra,2012,445,435,575,0.538386893,505,350000
440338,m,27-12-1990,78.4,cbse,2008,83,cbse,35,1,B.Tech/B.E.,computer science & engineering,77,35,1,Delhi,2012,375,595,585,0.994050872,675,550000
328107,m,20-12-1990,72.3,ssc,2008,82.6,intermediate,11852,2,B.Tech/B.E.,information technology,,11852,0,Andhra Pradesh,2012,435,445,544,0.308400583,355,295000
1076173,m,16-12-1991,83,state board,2009,55,state board,13131,2,B.Tech/B.E.,computer science & engineering,66.31,13131,1,Karnataka,2013,525,485,355,0.622642916,535,320000
1113571,m,02-05-1992,62.15,state board,2009,63,state board,15041,2,B.Tech/B.E.,information technology,62.4,15041,0,Maharashtra,2013,440,420,500,0.525922584,415,105000
730091,f,05-07-1989,67.12,wbbse,2008,56.8,wbbhse,11153,2,B.Tech/B.E.,electronics and communication engineering,72.8,11153,1,West Bengal,2013,440,410,135,0.253028371,-1,80000
217052,f,25-03-1988,87,0,2005,80,0,4948,2,B.Tech/B.E.,information technology,70,4948,1,Rajasthan,2011,545,495,555,0.864685413,525,470000
360581,f,19-05-1991,,0,2008,91.2,0,4752,2,B.Tech/B.E.,computer engineering,72,4752,0,Andhra Pradesh,2012,315,395,415,0.670743151,455,155000
862240,m,04-09-1991,71.5,cbse,2009,68,cbse,53,2,B.Tech/B.E.,computer science & engineering,69,53,0,Uttar Pradesh,2013,450,620,430,0.486747008,405,180000
520096,m,26-10-1989,77.6,cbse,2007,77.8,cbse,70,2,B.Tech/B.E.,computer engineering,72,70,0,Uttar Pradesh,2012,555,620,750,0.884122512,535,180000
1152411,m,12-08-1992,74,state board,2008,71,state board,1995,2,B.Tech/B.E.,computer engineering,59.6,1995,1,Maharashtra,2014,465,650,655,0.978799293,605,
1038848,m,03-06-1989,77,state board - west bengal board of secondary education : wbbse,2008,74,state board - west bengal council of higher secondary education : wbchse,15146,2,B.Tech/B.E.,computer science & engineering,82,15146,0,West Bengal,2013,560,425,510,0.744758354,435,300000
519248,m,26-07-1987,62,cbse,2005,61,cbse,10950,1,M.Tech./M.E.,computer science & engineering,72,10950,0,Punjab,2012,575,575,404,0.486747008,495,
632267,f,02-01-1992,,cbse,2009,73,cbse,9786,2,B.Tech/B.E.,electronics and electrical engineering,,9786,0,Orissa,2013,360,415,255,-1,-1,80000
530178,m,15-07-1990,,state board,2007,68,state board,11759,2,B.Tech/B.E.,mechanical engineering,69.7,11759,0,Uttarakhand,2013,545,560,400,0.130441736,-1,180000
132776,f,28-08-1988,,karnataka secondary education examination board,2006,78,department of pre-university education,326,2,B.Tech/B.E.,computer engineering,66.11,326,1,Karnataka,2010,535,565,445,0.843123727,515,335000
1232775,m,13-02-1991,,cbse,2009,70,cbse,33,2,B.Tech/B.E.,information technology,62,33,0,Haryana,2013,710,555,570,0.622642916,575,300000
261601,m,03-04-1988,73.2,cbse,2005,60.8,cbse,6874,2,MCA,computer application,67,6874,0,Uttarakhand,2011,425,445,435,0.704090412,465,80000
1067148,m,03-09-1992,70.6,cbse,2010,78.67,state board,182,2,B.Tech/B.E.,electronics and communication engineering,75.84,182,1,Karnataka,2014,580,485,510,0.053160305,285,300000
859919,m,13-08-1991,87.2,state board,2009,71.67,state board,1436,2,B.Tech/B.E.,information science engineering,74.55,1436,0,Karnataka,2013,325,470,470,0.356536488,505,180000
732766,m,19-09-1992,68.6,bseb,2009,69.4,bseb,11166,2,B.Tech/B.E.,electronics and communication engineering,78,11166,0,West Bengal,2013,430,495,575,0.0587928,495,300000
815109,m,14-09-1989,56.16,state board,2006,54.08,state board,11942,2,B.Tech/B.E.,electronics and communication engineering,61.28,11942,0,Uttar Pradesh,2012,465,495,355,0.649389715,355,
322685,m,21-03-1990,87,cbse,2008,73,cbse,3427,2,B.Tech/B.E.,information technology,75,3427,0,Orissa,2012,685,395,464,0.563267824,425,325000
572458,m,05-06-1990,58,state board,2007,66.4,state board,2541,2,B.Tech/B.E.,electronics and communication engineering,66,2541,0,Uttarakhand,2012,335,455,595,-1,305,370000
911998,m,01-01-1992,91,cbse,2009,83.6,cbse,51,2,B.Tech/B.E.,computer science & engineering,76.2,51,0,Uttar Pradesh,2014,615,560,695,0.704090412,465,350000
205705,f,26-04-1989,,0,2007,65,0,5508,2,B.Tech/B.E.,information technology,74,5508,0,Orissa,2011,535,445,525,0.3423149,365,500000
1200378,m,09-09-1990,,cbse,2008,63.4,cbse,9738,2,B.Tech/B.E.,electronics and communication engineering,65.88,9738,0,Uttar Pradesh,2013,465,545,390,0.20739217,-1,200000
755067,m,20-05-1990,,state board,2008,59.11,state board,1906,2,B.Tech/B.E.,information technology,82.1,1906,1,West Bengal,2013,520,660,620,0.793580615,495,335000
313406,m,30-09-1989,,ssc,2008,90.1,board of intermediate education,8819,2,B.Tech/B.E.,electronics and communication engineering,76.56,8819,1,Telangana,2012,415,435,595,0.694479328,425,410000
795920,m,21-06-1990,86,cbse,2009,87,cbse,222,2,B.Tech/B.E.,electronics and electrical engineering,67.77,222,0,Jharkhand,2014,485,605,665,0.938399137,455,450000
265225,f,14-09-1990,,rajasthan board,2007,48.34,rajasthan board,6351,2,B.Tech/B.E.,information technology,66.34,6351,0,Rajasthan,2011,335,454,525,0.190153406,315,200000
1091356,m,14-12-1989,,icse,2008,60.6,cbse,4525,2,B.Tech/B.E.,computer science & engineering,62.9,4525,0,Karnataka,2013,640,650,500,0.864685413,525,120000
1218505,f,18-04-1991,,state board,2009,79.8,state board,5722,2,B.Tech/B.E.,electronics and communication engineering,75.15,5722,0,Madhya Pradesh,2013,440,530,450,-1,-1,105000
898656,m,13-10-1992,,state board,2009,77,state board,66,2,B.Tech/B.E.,electronics and communication engineering,66,66,0,Uttar Pradesh,2014,405,470,500,0.991792428,-1,
1061658,m,15-02-1992,68.33,state board,2010,82.4,state board,9837,2,B.Tech/B.E.,electronics and communication engineering,,9837,1,Telangana,2014,525,545,475,0.649389715,295,120000
611740,m,03-06-1992,,state board,2008,84.5,icse,64,2,B.Tech/B.E.,other,72.3,64,0,Uttar Pradesh,2013,650,580,545,-1,435,300000
1262255,m,28-04-1991,75,cbse,2009,70,cbse,5812,2,B.Tech/B.E.,computer science & engineering,65,5812,1,Rajasthan,2014,640,565,465,0.622642916,525,315000
338449,m,26-11-1990,69,state board,2009,81.4,state board,11637,2,B.Tech/B.E.,computer engineering,69.68,11637,0,Madhya Pradesh,2013,425,515,565,0.622642916,525,180000
669506,f,05-08-1992,,state board,2009,95,state board,7269,2,B.Tech/B.E.,computer science & engineering,83.66,7269,1,Telangana,2013,430,485,620,0.864685413,525,300000
632729,m,13-08-1991,80,cbse,2009,70,cbse,9737,2,B.Tech/B.E.,electronics and communication engineering,71,9737,0,Uttar Pradesh,2013,520,510,385,0.124502074,-1,420000
211840,f,16-08-1989,,0,2007,75.2,0,176,2,B.Tech/B.E.,information technology,76.6,176,0,Punjab,2011,455,435,565,0.864685413,525,35000
638979,m,20-10-1991,,state board,2009,92.5,state board,11993,2,B.Tech/B.E.,computer science & engineering,87.9,11993,0,Andhra Pradesh,2013,485,525,665,0.670743151,455,300000
536947,f,14-03-1992,78.61,0,2009,76.33,0,11620,2,B.Tech/B.E.,information technology,63,11620,0,Maharashtra,2013,485,475,445,0.81941653,505,
1190941,m,13-08-1993,,state board,2010,92,state board,1947,2,B.Tech/B.E.,electronics and communication engineering,72,1947,0,Andhra Pradesh,2014,350,590,570,0.493596387,415,320000
902947,m,27-12-1992,,state board,2010,88,state board,9775,2,B.Tech/B.E.,electronics and communication engineering,,9775,1,Telangana,2014,660,470,355,0.20739217,395,270000
644845,f,20-03-1991,94.4,cbse,2008,86.8,cbse,124,2,B.Tech/B.E.,electrical engineering,90.3,124,0,Orissa,2013,640,495,620,0.991386933,-1,350000
267864,m,23-04-1988,,kseb,2005,57.8,"pu board ,karnataka",462,2,MCA,computer application,75.89,462,1,Karnataka,2011,435,394,324,0.670743151,455,200000
260866,m,27-05-1989,86.6,0,2007,69.6,0,11467,2,B.Tech/B.E.,computer engineering,72,11467,0,Rajasthan,2011,675,525,525,0.600057182,435,2600000
244948,m,05-10-1989,67.6,cgbse,2007,50,cgbse,6567,2,B.Tech/B.E.,information technology,65,6567,0,Chhattisgarh,2011,445,495,325,0.488347977,405,145000
862250,m,16-08-1991,79.5,state board,2008,71.08,state board,3266,2,B.Tech/B.E.,computer science & engineering,65.68,3266,0,Rajasthan,2012,395,535,515,0.356536488,535,210000
597352,m,12-11-1989,,uttarakhand board,2005,53,uttarakhand board,6949,2,MCA,computer application,70,6949,0,Uttarakhand,2013,605,485,575,0.81941653,505,180000
1089287,m,04-04-1992,78,cbse,2010,68.5,cbse,14004,2,B.Tech/B.E.,electronics and communication engineering,69,14004,0,Himachal Pradesh,2014,630,505,595,0.649389715,305,300000
809524,m,20-05-1991,,cbse,2009,72,cbse,11010,2,B.Tech/B.E.,electronics and communication engineering,67.8,11010,1,Karnataka,2013,590,525,635,0.493596387,465,
810588,f,05-06-1992,84,icse,2009,87.83,icse,10051,2,B.Tech/B.E.,information technology,74,10051,1,Delhi,2014,580,525,470,0.635978756,445,100000
531765,m,05-04-1992,58.6,ssc,2010,60.4,sbtet,492,2,B.Tech/B.E.,mechanical engineering,72.8,492,1,Telangana,2013,380,340,310,0.414337426,-1,200000
1270390,m,25-07-1991,,cbse,2009,67,cbse,267,2,B.Tech/B.E.,electronics and communication engineering,,267,0,Punjab,2014,440,590,585,0.436962648,405,200000
988848,f,17-02-1993,78.67,state board,2010,76,state board,137,2,B.Tech/B.E.,information technology,72.14,137,0,Uttar Pradesh,2014,395,470,430,0.998876108,415,110000
962300,m,29-06-1992,,state board,2010,57.5,state board,9509,2,B.Tech/B.E.,mechanical engineering,70,9509,0,Karnataka,2014,380,620,520,0.8295846,-1,120000
1174291,f,02-12-1993,85,state board,2011,70,state board,16605,2,B.Tech/B.E.,computer science & engineering,73,16605,0,Tamil Nadu,2015,370,370,285,0.356536488,105,1025000
1073243,m,24-02-1991,82,state board,2009,83,state board,5483,2,B.Tech/B.E.,computer science & engineering,81,5483,1,West Bengal,2013,605,495,520,-1,-1,240000
317745,m,30-04-1990,91,sslc,2008,91,hse,650,2,B.Tech/B.E.,automobile/automotive engineering,79,650,0,Kerala,2012,415,495,464,0.840840969,-1,400000
637094,m,10-07-1993,,icse,2010,63.7,icse,4501,2,B.Tech/B.E.,civil engineering,75.22,4501,0,Uttar Pradesh,2014,415,510,415,0.016564636,345,180000
1195975,f,27-12-1990,,cbse,2008,62.2,cbse,51,2,MCA,computer application,77,51,0,Uttar Pradesh,2014,430,445,295,0.953899775,425,200000
198026,m,27-11-1989,77.8,cbse,2007,79.6,cbse,13,1,B.Tech/B.E.,information technology,70.12,13,1,Delhi,2011,535,445,465,0.735795709,475,
895673,m,11-12-1991,91.4,icse,2010,73,cbse,119,1,B.Tech/B.E.,information technology,71,119,0,Uttar Pradesh,2014,555,560,825,0.23780284,525,350000
1242048,m,31-07-1991,73,cbse,2009,59,state board,6545,2,B.Tech/B.E.,computer science & engineering,,6545,0,Uttar Pradesh,2014,420,385,400,0.356536488,355,105000
45527,m,05-04-1989,,"sri kannika parameswari highier secondary school, udumalpet",2006,59,"sri kannika parameswari highier secondary school, udumalpet",424,2,B.Tech/B.E.,electronics and communication engineering,65.6,424,0,Tamil Nadu,2010,305,365,485,0.229481755,345,480000
1218931,m,09-01-1994,73.6,cbse,2010,82.8,cbse,12022,2,B.Tech/B.E.,computer science & engineering,74.8,12022,0,Uttarakhand,2014,430,495,535,0.670743151,455,200000
1133192,f,28-12-1992,,state board,2010,67.68,state board,15157,2,B.Tech/B.E.,electronics and communication engineering,75,15157,1,Karnataka,2014,605,590,430,0.338786347,-1,200000
1171251,m,28-01-1992,,state board,2008,64,state board,12497,2,B.Tech/B.E.,computer science & engineering,68,12497,0,Rajasthan,2013,490,470,390,0.600057182,435,210000
786421,m,27-04-1992,91.5,ssc,2009,88.5,board of intermediate education,11788,2,B.Tech/B.E.,electronics and communication engineering,67.3,11788,0,Andhra Pradesh,2013,430,495,720,0.338786347,365,365000
262863,m,19-11-1990,,0,2007,75,0,14519,2,M.Tech./M.E.,computer engineering,70.65,14519,0,Uttar Pradesh,2014,435,305,345,0.276047228,345,240000
1063434,m,27-12-1990,,state board,2008,81.3,state board,2688,2,B.Tech/B.E.,electronics & telecommunications,76,2688,0,Madhya Pradesh,2013,385,435,570,0.943272158,-1,175000
579905,m,04-10-1989,85.4,cbse,2007,85,cbse,5807,2,B.Tech/B.E.,electronics and communication engineering,70.06,5807,0,Madhya Pradesh,2012,695,610,780,0.960603252,-1,
132996,m,05-01-1989,,0,2006,87.4,0,3076,2,B.Tech/B.E.,electronics and electrical engineering,77,3076,0,Tamil Nadu,2010,305,435,295,0.229481755,445,570000
138253,m,20-07-1987,78.2,cbse,2005,72.6,cbse,11194,2,B.Tech/B.E.,computer engineering,77,11194,0,Orissa,2010,575,455,545,0.635978756,445,
1062655,m,15-02-1993,88,state board,2010,90,state board,3505,2,B.Tech/B.E.,electronics and computer engineering,,3505,0,Andhra Pradesh,2014,500,495,665,0.991230625,535,300000
520439,m,13-02-1991,66,maharashtra satate board,2009,65,maharashtra satate board,1871,2,B.Tech/B.E.,electronics & telecommunications,57,1871,0,Maharashtra,2013,250,425,415,0.538386893,345,180000
947155,m,09-10-1992,73,cbse,2009,62.12,cbse,979,2,B.Tech/B.E.,computer science & engineering,53,979,1,Karnataka,2014,500,460,510,0.622642916,-1,200000
533417,m,28-02-1991,,kerala state technical education,2008,89.66,kerala state hse board,867,2,B.Tech/B.E.,electronics and communication engineering,76.4,867,0,Kerala,2012,510,640,635,0.124502074,-1,200000
217003,m,21-06-1989,,cbse,2006,69.6,cbse,4948,2,B.Tech/B.E.,computer engineering,72,4948,1,Rajasthan,2011,475,515,545,0.600057182,435,435000
1264540,m,22-08-1992,,cbse,2010,66.2,cbse,3245,2,B.Tech/B.E.,information technology,67.6,3245,0,Haryana,2014,395,520,500,0.23780284,495,240000
637345,m,03-07-1991,50,icse,2009,56,state board,1428,2,B.Tech/B.E.,electronics and communication engineering,62.15,1428,1,Telangana,2013,405,330,210,0.376059587,305,190000
285145,f,02-08-1989,90.83,ssc,2008,95.1,intermediate,3838,2,B.Tech/B.E.,civil engineering,84.01,3838,0,Andhra Pradesh,2012,525,455,605,0.962217011,-1,300000
192625,f,10-02-1990,,ssc,2007,92.3,ipe,2392,2,B.Tech/B.E.,electronics and communication engineering,67.56,2392,0,Andhra Pradesh,2011,525,575,525,0.694479328,375,360000
483538,m,30-09-1990,86.09,matriculation board,2008,71.08,state board,8823,2,B.Tech/B.E.,electronics and communication engineering,82.19,8823,0,Tamil Nadu,2012,455,495,435,0.124502074,-1,275000
818646,f,17-08-1990,86.4,cbse,2008,83.2,cbse,1139,2,B.Tech/B.E.,electronics & telecommunications,,1139,0,Chhattisgarh,2012,615,605,680,0.943272158,-1,230000
350819,m,16-06-1992,,cbse,2010,77.4,cbse,7627,2,B.Tech/B.E.,electronics and instrumentation engineering,72.3,7627,0,Uttar Pradesh,2014,425,445,505,0.88162007,-1,200000
940402,m,30-06-1993,85.3,state board,2010,88.3,state board,434,2,B.Tech/B.E.,computer science & engineering,85,434,1,Tamil Nadu,2014,370,375,325,0.356536488,315,300000
863466,m,20-06-1990,,cbse,2008,81.2,cbse,6920,1,B.Tech/B.E.,computer science & engineering,71.67,6920,1,Delhi,2013,580,640,870,0.622642916,625,350000
1203085,m,20-10-1991,84.83,cbse,2009,78.43,cbse,1887,1,B.Tech/B.E.,computer science & engineering,70.66,1887,0,Uttar Pradesh,2014,570,540,655,0.952245573,585,785000
353470,m,12-07-1990,,karnataka education board (keeb),2008,84,pu board karnataka,5284,2,B.Tech/B.E.,electronics and communication engineering,81,5284,0,Karnataka,2012,415,475,535,0.229481755,-1,460000
264071,m,11-11-1989,87.8,0,2007,85.4,0,2513,2,B.Tech/B.E.,electronics and communication engineering,69.3,2513,0,Rajasthan,2011,555,615,715,0.694479328,-1,365000
1096809,f,10-11-1993,83.66,state board,2010,89.4,state board,11849,2,B.Tech/B.E.,electronics and communication engineering,74.77,11849,0,Telangana,2014,535,540,485,0.493596387,365,200000
345074,f,03-07-1990,74.6,cbse,2008,74.6,cbse,172,2,B.Tech/B.E.,computer engineering,66,172,0,Uttar Pradesh,2012,455,345,515,0.3423149,365,
947943,m,05-07-1992,,state board,2010,62.6,state board,10119,2,B.Tech/B.E.,electronics and communication engineering,65.12,10119,0,Gujarat,2014,500,450,400,0.493596387,-1,300000
619658,m,04-11-1991,74,cbse,2008,79.8,cbse,275,2,B.Tech/B.E.,electronics and electrical engineering,93.3,275,1,Karnataka,2013,500,560,720,0.758379883,-1,
1089283,f,15-04-1993,,cbse,2010,70,cbse,14004,2,B.Tech/B.E.,civil engineering,,14004,0,Himachal Pradesh,2014,475,455,415,0.679644641,-1,110000
1267237,f,12-12-1991,72.8,cbse,2009,65.6,cbse,3002,2,B.Tech/B.E.,electronics and electrical engineering,70,3002,0,Orissa,2013,545,470,380,0.112139438,355,240000
324950,f,06-06-1990,91.8,cbse,2008,89.6,cbse,6609,2,B.Tech/B.E.,electronics and electrical engineering,84.3,6609,1,Tamil Nadu,2012,725,595,605,0.538386893,475,305000
272869,m,11-09-1987,62,cbse,2005,62,cbse,3725,2,B.Tech/B.E.,information technology,63,3725,0,Madhya Pradesh,2011,475,395,415,0.190153406,315,350000
133165,m,12-10-1988,71.6,ssc,2006,71,hsc,1358,2,B.Tech/B.E.,electronics and electrical engineering,60.38,1358,1,Maharashtra,2010,465,395,595,0.824666401,415,240000
1081475,m,11-01-1993,82.25,state board,2010,76.83,state board,7814,2,B.Tech/B.E.,electronics and electrical engineering,82.5,7814,0,Orissa,2014,545,460,510,0.115022726,-1,310000
872500,f,02-07-1993,,icse,2009,69.16,icse,347,2,B.Tech/B.E.,information technology,84,347,0,Uttar Pradesh,2014,615,470,470,0.744758354,365,335000
261537,f,25-12-1989,82,cbse,2007,73,cbse,6874,2,B.Tech/B.E.,electrical engineering,63,6874,0,Uttarakhand,2011,485,355,555,-1,-1,430000
661253,f,07-01-1992,,state board,2009,83,state board,12860,2,B.Tech/B.E.,electronics and communication engineering,76.3,12860,1,Telangana,2013,275,390,340,0.229481755,214,
1199257,m,10-04-1993,88.66,state board,2010,94.1,state board,12941,2,B.Tech/B.E.,electronics and communication engineering,84.78,12941,0,Andhra Pradesh,2014,545,625,750,-1,475,100000
1034772,m,28-07-1991,84.5,state board,2009,74,state board,7010,2,B.Tech/B.E.,electronics and communication engineering,79.8,7010,1,West Bengal,2013,535,590,605,0.338786347,365,300000
600660,m,09-11-1990,82,cbse,2008,76,cbse,33,2,B.Tech/B.E.,computer engineering,67,33,0,Haryana,2012,710,655,500,0.843123727,515,285000
982516,m,17-12-1991,,cbse,2008,72.8,cbse,387,2,B.Tech/B.E.,computer engineering,65.1,387,0,Uttar Pradesh,2014,510,410,250,0.622642916,395,90000
245337,f,13-02-1988,66.5,cbse,2005,49.5,chse,889,2,MCA,computer application,89.7,889,0,Orissa,2011,505,505,485,0.916869961,555,60000
1041140,m,08-02-1992,61.57,state board,2008,54.33,state board,4417,2,B.Tech/B.E.,information technology,79.6,4417,0,Madhya Pradesh,2014,325,470,465,0.23780284,405,200000
